출발 월 ,출발 시간대,노선,KE취항여부,Travel Month,Op Airline Code,Origin Country / Subregion,Origin Code,Destination Country / Subregion,Destination Code,Dep Time,Flights,Seats
2026-09,오전 (~12:35),I/KMJ,취항,Sep 2026,TW,South Korea,ICN,Japan,KMJ,0755,7,"1,323"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,TW,South Korea,ICN,Japan,NRT,0655,7,"1,323"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,TW,South Korea,ICN,Japan,NRT,0835,7,"1,323"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,TW,South Korea,ICN,Japan,NRT,1020,7,"1,323"
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,TW,South Korea,ICN,Japan,NRT,1500,7,"1,323"
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,TW,South Korea,ICN,Japan,NRT,1815,7,"1,323"
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,TW,South Korea,ICN,Japan,NRT,2010,7,"1,323"
2026-09,오전 (~12:35),I/OKA,취항,Sep 2026,TW,South Korea,ICN,Japan,OKA,1100,7,"1,323"
2026-09,오전 (~12:35),P/FUK,미취항,Sep 2026,TW,South Korea,PUS,Japan,FUK,0905,7,"1,323"
2026-09,오후 (12:35~),P/FUK,미취항,Sep 2026,TW,South Korea,PUS,Japan,FUK,1800,7,"1,323"
2026-09,오전 (~12:35),P/KIX,미취항,Sep 2026,TW,South Korea,PUS,Japan,KIX,0920,7,"1,323"
2026-09,오후 (12:35~),P/KIX,미취항,Sep 2026,TW,South Korea,PUS,Japan,KIX,1300,7,"1,323"
2026-09,오전 (~12:35),P/NRT,취항,Sep 2026,TW,South Korea,PUS,Japan,NRT,0825,1,189
2026-09,오전 (~12:35),P/NRT,취항,Sep 2026,TW,South Korea,PUS,Japan,NRT,0830,5,945
2026-09,오전 (~12:35),TAE/FUK,미취항,Sep 2026,TW,South Korea,TAE,Japan,FUK,0750,1,189
2026-09,오전 (~12:35),TAE/FUK,미취항,Sep 2026,TW,South Korea,TAE,Japan,FUK,0820,1,189
2026-09,오전 (~12:35),TAE/FUK,미취항,Sep 2026,TW,South Korea,TAE,Japan,FUK,0825,5,945
2026-09,오후 (12:35~),TAE/FUK,미취항,Sep 2026,TW,South Korea,TAE,Japan,FUK,1720,7,"1,323"
2026-09,오전 (~12:35),TAE/KIX,미취항,Sep 2026,TW,South Korea,TAE,Japan,KIX,0800,7,"1,323"
2026-09,오후 (12:35~),TAE/KIX,미취항,Sep 2026,TW,South Korea,TAE,Japan,KIX,1650,7,"1,323"
2026-09,오전 (~12:35),TAE/NRT,미취항,Sep 2026,TW,South Korea,TAE,Japan,NRT,1040,7,"1,323"
2026-09,오전 (~12:35),I/CTS,취항,Sep 2026,WE,South Korea,ICN,Japan,CTS,1035,7,"1,218"
2026-09,오전 (~12:35),I/KIX,취항,Sep 2026,WE,South Korea,ICN,Japan,KIX,1110,7,"1,820"
2026-09,오후 (12:35~),I/KIX,취항,Sep 2026,WE,South Korea,ICN,Japan,KIX,1745,2,520
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,WE,South Korea,ICN,Japan,NRT,0950,7,"2,058"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,WE,South Korea,ICN,Japan,NRT,1120,1,260
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,YP,South Korea,ICN,Japan,NRT,0850,6,"2,046"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,YP,South Korea,ICN,Japan,NRT,0925,1,344
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,YP,South Korea,ICN,Japan,NRT,1100,1,309
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,YP,South Korea,ICN,Japan,NRT,1350,3,990
2026-09,오전 (~12:35),I/CTS,취항,Sep 2026,ZE,South Korea,ICN,Japan,CTS,0920,7,"1,302"
2026-09,오전 (~12:35),I/FUK,취항,Sep 2026,ZE,South Korea,ICN,Japan,FUK,0845,7,"1,302"
2026-09,오후 (12:35~),I/FUK,취항,Sep 2026,ZE,South Korea,ICN,Japan,FUK,1230,7,"1,302"
2026-09,오후 (12:35~),I/FUK,취항,Sep 2026,ZE,South Korea,ICN,Japan,FUK,1800,1,186
2026-09,오후 (12:35~),I/FUK,취항,Sep 2026,ZE,South Korea,ICN,Japan,FUK,1820,7,"1,302"
2026-09,오후 (12:35~),I/FUK,취항,Sep 2026,ZE,South Korea,ICN,Japan,FUK,1830,6,"1,116"
2026-09,오전 (~12:35),I/KIX,취항,Sep 2026,ZE,South Korea,ICN,Japan,KIX,0915,7,"1,302"
2026-09,오후 (12:35~),I/KIX,취항,Sep 2026,ZE,South Korea,ICN,Japan,KIX,1515,7,"1,302"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,ZE,South Korea,ICN,Japan,NRT,0725,7,"1,302"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,ZE,South Korea,ICN,Japan,NRT,0800,7,"1,302"
2026-09,오전 (~12:35),I/NRT,취항,Sep 2026,ZE,South Korea,ICN,Japan,NRT,1030,3,558
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,ZE,South Korea,ICN,Japan,NRT,1220,4,744
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,ZE,South Korea,ICN,Japan,NRT,1410,7,"1,302"
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,ZE,South Korea,ICN,Japan,NRT,1510,7,"1,302"
2026-09,오전 (~12:35),I/OKA,취항,Sep 2026,ZE,South Korea,ICN,Japan,OKA,1130,7,"1,302"
2026-09,오후 (12:35~),I/TKS,미취항,Sep 2026,ZE,South Korea,ICN,Japan,TKS,1345,3,558
2026-09,오후 (12:35~),P/CTS,미취항,Sep 2026,ZE,South Korea,PUS,Japan,CTS,1410,5,930
2026-09,오후 (12:35~),P/CTS,미취항,Sep 2026,ZE,South Korea,PUS,Japan,CTS,1500,2,372
2026-09,오전 (~12:35),P/FUK,미취항,Sep 2026,ZE,South Korea,PUS,Japan,FUK,0855,6,"1,116"
2026-09,오전 (~12:35),P/FUK,미취항,Sep 2026,ZE,South Korea,PUS,Japan,FUK,0900,1,186
2026-09,오후 (12:35~),P/FUK,미취항,Sep 2026,ZE,South Korea,PUS,Japan,FUK,1450,7,"1,302"
2026-09,오후 (12:35~),P/FUK,미취항,Sep 2026,ZE,South Korea,PUS,Japan,FUK,1800,2,372
2026-09,오후 (12:35~),P/FUK,미취항,Sep 2026,ZE,South Korea,PUS,Japan,FUK,1805,1,186
2026-09,오후 (12:35~),P/FUK,미취항,Sep 2026,ZE,South Korea,PUS,Japan,FUK,1850,1,186
2026-09,오후 (12:35~),P/FUK,미취항,Sep 2026,ZE,South Korea,PUS,Japan,FUK,1900,1,186
2026-09,오전 (~12:35),P/KIX,미취항,Sep 2026,ZE,South Korea,PUS,Japan,KIX,0655,1,186
2026-09,오전 (~12:35),P/KIX,미취항,Sep 2026,ZE,South Korea,PUS,Japan,KIX,0900,1,186
2026-09,오전 (~12:35),P/KIX,미취항,Sep 2026,ZE,South Korea,PUS,Japan,KIX,0905,2,372
2026-09,오전 (~12:35),P/KIX,미취항,Sep 2026,ZE,South Korea,PUS,Japan,KIX,1000,3,558
2026-09,오후 (12:35~),P/KIX,미취항,Sep 2026,ZE,South Korea,PUS,Japan,KIX,1330,7,"1,302"
2026-09,오후 (12:35~),P/KMJ,미취항,Sep 2026,ZE,South Korea,PUS,Japan,KMJ,1230,6,"1,116"
2026-09,오전 (~12:35),P/OKA,미취항,Sep 2026,ZE,South Korea,PUS,Japan,OKA,0800,4,744
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,ZG,South Korea,ICN,Japan,NRT,1255,7,"2,030"
2026-09,오후 (12:35~),I/NRT,취항,Sep 2026,ZG,South Korea,ICN,Japan,NRT,1505,5,"1,450"
2026-10,오전 (~12:35),G/KIX,취항,Oct 2026,7C,South Korea,GMP,Japan,KIX,0810,7,"1,323"
2026-10,오후 (12:35~),G/KIX,취항,Oct 2026,7C,South Korea,GMP,Japan,KIX,1355,7,"1,323"
2026-10,오전 (~12:35),I/CTS,취항,Oct 2026,7C,South Korea,ICN,Japan,CTS,0710,7,"1,323"
2026-10,오후 (12:35~),I/CTS,취항,Oct 2026,7C,South Korea,ICN,Japan,CTS,1215,7,"1,323"
2026-10,오전 (~12:35),I/FSZ,미취항,Oct 2026,7C,South Korea,ICN,Japan,FSZ,0705,7,"1,323"
2026-10,오후 (12:35~),I/FSZ,미취항,Oct 2026,7C,South Korea,ICN,Japan,FSZ,1455,7,"1,323"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,7C,South Korea,ICN,Japan,FUK,0630,7,"1,323"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,7C,South Korea,ICN,Japan,FUK,0945,7,"1,323"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,7C,South Korea,ICN,Japan,FUK,1110,7,"1,323"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,7C,South Korea,ICN,Japan,FUK,1515,7,"1,323"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,7C,South Korea,ICN,Japan,FUK,1720,7,"1,323"
2026-10,오전 (~12:35),I/HIJ,취항,Oct 2026,7C,South Korea,ICN,Japan,HIJ,0745,7,"1,323"
2026-10,오후 (12:35~),I/HIJ,취항,Oct 2026,7C,South Korea,ICN,Japan,HIJ,1200,7,"1,323"
2026-10,오후 (12:35~),I/HIJ,취항,Oct 2026,7C,South Korea,ICN,Japan,HIJ,1550,1,189
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,7C,South Korea,ICN,Japan,KIX,0710,7,"1,323"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,7C,South Korea,ICN,Japan,KIX,0755,7,"1,218"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,7C,South Korea,ICN,Japan,KIX,0905,7,"1,323"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,7C,South Korea,ICN,Japan,KIX,1040,7,"1,218"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,7C,South Korea,ICN,Japan,KIX,1405,7,"1,218"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,7C,South Korea,ICN,Japan,KIX,1700,7,"1,323"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,7C,South Korea,ICN,Japan,KIX,1920,7,"1,323"
2026-10,오전 (~12:35),I/MYJ,미취항,Oct 2026,7C,South Korea,ICN,Japan,MYJ,0700,7,"1,323"
2026-10,오전 (~12:35),I/MYJ,미취항,Oct 2026,7C,South Korea,ICN,Japan,MYJ,0930,1,189
2026-10,오후 (12:35~),I/MYJ,미취항,Oct 2026,7C,South Korea,ICN,Japan,MYJ,1315,7,"1,323"
2026-10,오전 (~12:35),I/NGO,취항,Oct 2026,7C,South Korea,ICN,Japan,NGO,0730,1,189
2026-10,오전 (~12:35),I/NGO,취항,Oct 2026,7C,South Korea,ICN,Japan,NGO,0930,7,"1,218"
2026-10,오후 (12:35~),I/NGO,취항,Oct 2026,7C,South Korea,ICN,Japan,NGO,1505,7,"1,323"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,7C,South Korea,ICN,Japan,NRT,0810,7,"1,323"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,7C,South Korea,ICN,Japan,NRT,0945,7,"1,323"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,7C,South Korea,ICN,Japan,NRT,1025,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,7C,South Korea,ICN,Japan,NRT,1320,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,7C,South Korea,ICN,Japan,NRT,1345,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,7C,South Korea,ICN,Japan,NRT,1500,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,7C,South Korea,ICN,Japan,NRT,1625,7,"1,308"
2026-10,오전 (~12:35),I/OIT,취항,Oct 2026,7C,South Korea,ICN,Japan,OIT,1000,3,567
2026-10,오후 (12:35~),I/OKA,취항,Oct 2026,7C,South Korea,ICN,Japan,OKA,1315,7,"1,323"
2026-10,오후 (12:35~),I/UKB,취항,Oct 2026,7C,South Korea,ICN,Japan,UKB,1320,7,"1,323"
2026-10,오전 (~12:35),P/CTS,미취항,Oct 2026,7C,South Korea,PUS,Japan,CTS,1100,3,567
2026-10,오전 (~12:35),P/FUK,미취항,Oct 2026,7C,South Korea,PUS,Japan,FUK,0700,7,"1,323"
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,7C,South Korea,PUS,Japan,FUK,1305,7,"1,323"
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,7C,South Korea,PUS,Japan,KIX,0805,7,"1,323"
2026-10,오후 (12:35~),P/KIX,미취항,Oct 2026,7C,South Korea,PUS,Japan,KIX,1630,6,"1,134"
2026-10,오후 (12:35~),P/KIX,미취항,Oct 2026,7C,South Korea,PUS,Japan,KIX,1700,1,189
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,7C,South Korea,PUS,Japan,NRT,0730,7,"1,323"
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,7C,South Korea,PUS,Japan,NRT,1100,7,"1,323"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,BX,South Korea,ICN,Japan,FUK,0720,7,"1,624"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,BX,South Korea,ICN,Japan,FUK,1130,7,"1,624"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,BX,South Korea,ICN,Japan,KIX,0940,7,"1,390"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,BX,South Korea,ICN,Japan,KIX,1300,7,"1,624"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,BX,South Korea,ICN,Japan,KIX,1450,7,"1,365"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,BX,South Korea,ICN,Japan,NRT,0710,7,"1,365"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,BX,South Korea,ICN,Japan,NRT,1615,7,"1,390"
2026-10,오전 (~12:35),P/CTS,미취항,Oct 2026,BX,South Korea,PUS,Japan,CTS,0905,3,660
2026-10,오전 (~12:35),P/FSZ,미취항,Oct 2026,BX,South Korea,PUS,Japan,FSZ,0905,3,660
2026-10,오전 (~12:35),P/FUK,미취항,Oct 2026,BX,South Korea,PUS,Japan,FUK,0730,7,"1,624"
2026-10,오전 (~12:35),P/FUK,미취항,Oct 2026,BX,South Korea,PUS,Japan,FUK,1000,7,"1,527"
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,BX,South Korea,PUS,Japan,FUK,1400,7,"1,527"
2026-10,오후 (12:35~),P/FUK,미취항,Oct 2026,BX,South Korea,PUS,Japan,FUK,1755,7,"1,527"
2026-10,오후 (12:35~),P/IBR,미취항,Oct 2026,BX,South Korea,PUS,Japan,IBR,1355,1,220
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,BX,South Korea,PUS,Japan,KIX,0830,7,"1,600"
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,BX,South Korea,PUS,Japan,KIX,1130,7,"1,624"
2026-10,오후 (12:35~),P/KIX,미취항,Oct 2026,BX,South Korea,PUS,Japan,KIX,1630,7,"1,624"
2026-10,오후 (12:35~),P/MYJ,미취항,Oct 2026,BX,South Korea,PUS,Japan,MYJ,1630,7,"1,315"
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,BX,South Korea,PUS,Japan,NRT,0750,7,"1,490"
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,BX,South Korea,PUS,Japan,NRT,1050,1,195
2026-10,오후 (12:35~),P/TAK,미취항,Oct 2026,BX,South Korea,PUS,Japan,TAK,1720,3,585
2026-10,오전 (~12:35),P/TOY,미취항,Oct 2026,BX,South Korea,PUS,Japan,TOY,1005,2,360
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,ET,South Korea,ICN,Japan,NRT,1715,4,"1,366"
2026-10,오전 (~12:35),G/HND,취항,Oct 2026,JL,South Korea,GMP,Japan,HND,0800,7,"1,442"
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,JL,South Korea,GMP,Japan,HND,1205,7,"1,322"
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,JL,South Korea,GMP,Japan,HND,1915,7,"1,574"
2026-10,오후 (12:35~),C/NRT,취항,Oct 2026,KE,South Korea,CJU,Japan,NRT,1255,4,752
2026-10,오전 (~12:35),G/HND,취항,Oct 2026,KE,South Korea,GMP,Japan,HND,0900,7,"2,275"
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,KE,South Korea,GMP,Japan,HND,1620,7,"2,275"
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,KE,South Korea,GMP,Japan,HND,1840,7,"1,988"
2026-10,오전 (~12:35),G/KIX,취항,Oct 2026,KE,South Korea,GMP,Japan,KIX,0915,7,"1,988"
2026-10,오후 (12:35~),G/KIX,취항,Oct 2026,KE,South Korea,GMP,Japan,KIX,1630,7,"1,274"
2026-10,오전 (~12:35),I/AOJ,취항,Oct 2026,KE,South Korea,ICN,Japan,AOJ,0905,5,910
2026-10,오전 (~12:35),I/CTS,취항,Oct 2026,KE,South Korea,ICN,Japan,CTS,1035,7,"1,946"
2026-10,오후 (12:35~),I/CTS,취항,Oct 2026,KE,South Korea,ICN,Japan,CTS,1235,7,"1,274"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,KE,South Korea,ICN,Japan,FUK,0800,7,"1,958"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,KE,South Korea,ICN,Japan,FUK,1105,7,"1,876"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,KE,South Korea,ICN,Japan,FUK,1625,7,"1,220"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,KE,South Korea,ICN,Japan,FUK,1835,7,"1,121"
2026-10,오후 (12:35~),I/HND,취항,Oct 2026,KE,South Korea,ICN,Japan,HND,2030,7,"2,177"
2026-10,오전 (~12:35),I/KIJ,취항,Oct 2026,KE,South Korea,ICN,Japan,KIJ,0940,3,546
2026-10,오후 (12:35~),I/KIJ,취항,Oct 2026,KE,South Korea,ICN,Japan,KIJ,1710,4,728
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,KE,South Korea,ICN,Japan,KIX,0935,7,"2,275"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,KE,South Korea,ICN,Japan,KIX,1505,7,"1,370"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,KE,South Korea,ICN,Japan,KIX,1845,7,"1,232"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,KE,South Korea,ICN,Japan,KIX,2050,7,"1,199"
2026-10,오후 (12:35~),I/KMJ,취항,Oct 2026,KE,South Korea,ICN,Japan,KMJ,1705,7,980
2026-10,오전 (~12:35),I/KMQ,취항,Oct 2026,KE,South Korea,ICN,Japan,KMQ,0730,7,980
2026-10,오후 (12:35~),I/KOJ,취항,Oct 2026,KE,South Korea,ICN,Japan,KOJ,1620,3,546
2026-10,오후 (12:35~),I/KOJ,취항,Oct 2026,KE,South Korea,ICN,Japan,KOJ,1635,4,692
2026-10,오전 (~12:35),I/NGO,취항,Oct 2026,KE,South Korea,ICN,Japan,NGO,1035,7,"1,250"
2026-10,오후 (12:35~),I/NGO,취항,Oct 2026,KE,South Korea,ICN,Japan,NGO,1900,7,"1,988"
2026-10,오전 (~12:35),I/NGS,취항,Oct 2026,KE,South Korea,ICN,Japan,NGS,1035,3,420
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,KE,South Korea,ICN,Japan,NRT,1010,7,"2,392"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,KE,South Korea,ICN,Japan,NRT,1300,7,"1,274"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,KE,South Korea,ICN,Japan,NRT,1445,7,980
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,KE,South Korea,ICN,Japan,NRT,1715,7,"1,524"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,KE,South Korea,ICN,Japan,NRT,1835,7,"1,904"
2026-10,오전 (~12:35),I/OIT,취항,Oct 2026,KE,South Korea,ICN,Japan,OIT,1145,3,546
2026-10,오전 (~12:35),I/OKA,취항,Oct 2026,KE,South Korea,ICN,Japan,OKA,0920,7,"1,250"
2026-10,오전 (~12:35),I/OKJ,취항,Oct 2026,KE,South Korea,ICN,Japan,OKJ,1035,4,560
2026-10,오후 (12:35~),I/TOY,미취항,Oct 2026,KE,South Korea,ICN,Japan,TOY,1425,2,364
2026-10,오전 (~12:35),I/UKB,취항,Oct 2026,KE,South Korea,ICN,Japan,UKB,0905,7,"1,274"
2026-10,오후 (12:35~),I/UKB,취항,Oct 2026,KE,South Korea,ICN,Japan,UKB,1550,7,"1,274"
2026-10,오후 (12:35~),P/NGO,취항,Oct 2026,KE,South Korea,PUS,Japan,NGO,1730,7,"1,211"
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,KE,South Korea,PUS,Japan,NRT,0920,7,"1,274"
2026-10,오후 (12:35~),P/NRT,취항,Oct 2026,KE,South Korea,PUS,Japan,NRT,1600,7,"1,274"
2026-10,오전 (~12:35),I/CTS,취항,Oct 2026,LJ,South Korea,ICN,Japan,CTS,0820,7,"1,323"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,LJ,South Korea,ICN,Japan,FUK,0715,7,"1,323"
2026-10,오전 (~12:35),I/FUK,취항,Oct 2026,LJ,South Korea,ICN,Japan,FUK,0940,7,"1,323"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,LJ,South Korea,ICN,Japan,FUK,1215,7,"1,323"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,LJ,South Korea,ICN,Japan,FUK,1535,7,"1,323"
2026-10,오후 (12:35~),I/FUK,취항,Oct 2026,LJ,South Korea,ICN,Japan,FUK,1700,7,"2,751"
2026-10,오전 (~12:35),I/ISG,미취항,Oct 2026,LJ,South Korea,ICN,Japan,ISG,0915,7,"1,323"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,LJ,South Korea,ICN,Japan,KIX,0740,7,"1,323"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,LJ,South Korea,ICN,Japan,KIX,0810,7,"1,323"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,LJ,South Korea,ICN,Japan,KIX,1010,7,"1,323"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,LJ,South Korea,ICN,Japan,KIX,1610,7,"1,323"
2026-10,오후 (12:35~),I/KKJ,미취항,Oct 2026,LJ,South Korea,ICN,Japan,KKJ,1545,7,"1,323"
2026-10,오전 (~12:35),I/NGO,취항,Oct 2026,LJ,South Korea,ICN,Japan,NGO,0730,7,"1,323"
2026-10,오후 (12:35~),I/NGO,취항,Oct 2026,LJ,South Korea,ICN,Japan,NGO,1605,7,"1,323"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,LJ,South Korea,ICN,Japan,NRT,0725,7,"1,323"
2026-10,오전 (~12:35),I/NRT,취항,Oct 2026,LJ,South Korea,ICN,Japan,NRT,0755,7,"2,751"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,LJ,South Korea,ICN,Japan,NRT,1445,7,"1,323"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,LJ,South Korea,ICN,Japan,NRT,1535,4,"1,572"
2026-10,오전 (~12:35),I/OKA,취항,Oct 2026,LJ,South Korea,ICN,Japan,OKA,0945,7,"2,751"
2026-10,오전 (~12:35),I/SHI,미취항,Oct 2026,LJ,South Korea,ICN,Japan,SHI,0825,7,"1,323"
2026-10,오후 (12:35~),I/TAK,미취항,Oct 2026,LJ,South Korea,ICN,Japan,TAK,1430,7,"1,323"
2026-10,오전 (~12:35),I/TOY,미취항,Oct 2026,LJ,South Korea,ICN,Japan,TOY,0750,1,189
2026-10,오후 (12:35~),I/UKB,취항,Oct 2026,LJ,South Korea,ICN,Japan,UKB,1330,1,189
2026-10,오후 (12:35~),I/UKB,취항,Oct 2026,LJ,South Korea,ICN,Japan,UKB,1335,6,"1,134"
2026-10,오후 (12:35~),P/CTS,미취항,Oct 2026,LJ,South Korea,PUS,Japan,CTS,1350,1,189
2026-10,오후 (12:35~),P/CTS,미취항,Oct 2026,LJ,South Korea,PUS,Japan,CTS,1405,6,"1,134"
2026-10,오전 (~12:35),P/FUK,미취항,Oct 2026,LJ,South Korea,PUS,Japan,FUK,0900,7,"1,323"
2026-10,오전 (~12:35),P/KIX,미취항,Oct 2026,LJ,South Korea,PUS,Japan,KIX,0825,7,"1,323"
2026-10,오후 (12:35~),P/KIX,미취항,Oct 2026,LJ,South Korea,PUS,Japan,KIX,1335,7,"1,323"
2026-10,오후 (12:35~),P/KIX,미취항,Oct 2026,LJ,South Korea,PUS,Japan,KIX,1505,7,"1,323"
2026-10,오전 (~12:35),P/NGO,취항,Oct 2026,LJ,South Korea,PUS,Japan,NGO,0830,7,"1,323"
2026-10,오전 (~12:35),P/NRT,취항,Oct 2026,LJ,South Korea,PUS,Japan,NRT,0755,7,"1,323"
2026-10,오후 (12:35~),P/NRT,취항,Oct 2026,LJ,South Korea,PUS,Japan,NRT,1400,7,"1,323"
2026-10,오전 (~12:35),P/OKA,미취항,Oct 2026,LJ,South Korea,PUS,Japan,OKA,0805,7,"1,323"
2026-10,오후 (12:35~),P/SHI,미취항,Oct 2026,LJ,South Korea,PUS,Japan,SHI,1445,2,378
2026-10,오전 (~12:35),G/KIX,취항,Oct 2026,MM,South Korea,GMP,Japan,KIX,1125,7,"1,274"
2026-10,오후 (12:35~),G/KIX,취항,Oct 2026,MM,South Korea,GMP,Japan,KIX,1310,7,"1,274"
2026-10,오후 (12:35~),G/KIX,취항,Oct 2026,MM,South Korea,GMP,Japan,KIX,1705,7,"1,274"
2026-10,오후 (12:35~),G/KIX,취항,Oct 2026,MM,South Korea,GMP,Japan,KIX,1850,7,"1,274"
2026-10,오전 (~12:35),G/NGO,미취항,Oct 2026,MM,South Korea,GMP,Japan,NGO,1120,7,"1,330"
2026-10,오후 (12:35~),G/NGO,미취항,Oct 2026,MM,South Korea,GMP,Japan,NGO,1750,7,"1,330"
2026-10,오후 (12:35~),I/HND,취항,Oct 2026,MM,South Korea,ICN,Japan,HND,2235,7,"1,274"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,MM,South Korea,ICN,Japan,KIX,0325,1,190
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,MM,South Korea,ICN,Japan,KIX,0730,7,"1,274"
2026-10,오전 (~12:35),I/KIX,취항,Oct 2026,MM,South Korea,ICN,Japan,KIX,1020,7,"1,330"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,MM,South Korea,ICN,Japan,KIX,1440,7,"1,540"
2026-10,오후 (12:35~),I/KIX,취항,Oct 2026,MM,South Korea,ICN,Japan,KIX,2055,7,"1,274"
2026-10,오후 (12:35~),I/NRT,취항,Oct 2026,MM,South Korea,ICN,Japan,NRT,1335,7,"1,330"
2026-10,오전 (~12:35),G/HND,취항,Oct 2026,NH,South Korea,GMP,Japan,HND,0740,7,"1,680"
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,NH,South Korea,GMP,Japan,HND,1240,7,"1,680"
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,NH,South Korea,GMP,Japan,HND,1955,7,"1,414"
2026-10,오전 (~12:35),G/HND,취항,Oct 2026,OZ,South Korea,GMP,Japan,HND,0840,7,"2,086"
2026-10,오후 (12:35~),G/HND,취항,Oct 2026,OZ,South Korea,GMP,Japan,HND,1545,7,"2,086"
